"Comment","AuthorDisplayName","AuthorProfileImageUrl","AuthorChannelUrl","AuthorChannelID","ReplyCount","LikeCount","PublishedAt","UpdatedAt","CommentID","ParentID","VideoID"
"omg my parents have 3 kids to, im the oldest sister, my brother is the middlest and my lil sis is the smallest","ii_Kookie","https://yt3.ggpht.com/ytc/AAUvwngHsOq3w1MkZi1YJeuf9YxQ73ih56FZMggD3EJ8Qg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCoY84QTm6jYoAbliJHSI_MA","UCoY84QTm6jYoAbliJHSI_MA","0","0","2020-07-02T04:31:13Z","2020-07-02T04:31:13Z","UgzFKgL4L3RGY037EY94AaABAg",NA,"tJvCygyNH4I"
"People need to atop hating the reason he was looking at the camera was because he's actually scraed to see some men are catually like that","davi jr98","https://yt3.ggpht.com/ytc/AAUvwniee9LxHQ--5YlMW3IFygxHJam8yGZ4QUV58A=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC_x7vAJJstWDy4L5ZsHv-pg","UC_x7vAJJstWDy4L5ZsHv-pg","0","0","2020-07-02T04:29:50Z","2020-07-02T04:29:50Z","UgyY_8M8CYB4VGmvQVt4AaABAg",NA,"tJvCygyNH4I"
"Wow I have been watching you for years that is so crazy to me","That Girl Lily","https://yt3.ggpht.com/ytc/AAUvwnjatSZlR0SEz4YBYU_jqkUS5DBoZ_W68FfUYlTY2A=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCw9IGX5KGCK8LXUpzBJFL0A","UCw9IGX5KGCK8LXUpzBJFL0A","0","0","2020-07-02T04:25:53Z","2020-07-02T04:25:53Z","Ugy2SwlDMnoCDepBrgx4AaABAg",NA,"tJvCygyNH4I"
"Born 22 or 23? If 22 then we have the same bday :)","Jaeden","https://yt3.ggpht.com/ytc/AAUvwniHMuCGH_801s2Qf0M3x_gQQuK0eEPL7WbRR0UgGQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC-2wqwS4SBbPGB2EvCbakTQ","UC-2wqwS4SBbPGB2EvCbakTQ","0","0","2020-07-02T04:18:11Z","2020-07-02T04:18:11Z","Ugz3siXA849NRpO5kKx4AaABAg",NA,"tJvCygyNH4I"
"OMG I'M SO HAPPY FOR YOU","Melinda Mccusker","https://yt3.ggpht.com/ytc/AAUvwni1QuWjtstNAeKMntORibjKp5xhsmc2jNHHRBmVxg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCQld99gZZux1Y7D2UNPVFsA","UCQld99gZZux1Y7D2UNPVFsA","0","0","2020-07-02T04:15:14Z","2020-07-02T04:15:14Z","UgyUKc0No2BJdjeA5jR4AaABAg",NA,"tJvCygyNH4I"
"Congratulations!!","Livi Melchert","https://yt3.ggpht.com/ytc/AAUvwngV1g7VNC8CqhVJ5bZz8ZmOYI0cAAdpbe6pTTFzyw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCZ10q9zMJ7fG-BTx048ucTw","UCZ10q9zMJ7fG-BTx048ucTw","0","0","2020-07-02T04:02:29Z","2020-07-02T04:02:29Z","Ugzh6pBYzzHy5WazI8h4AaABAg",NA,"tJvCygyNH4I"
"I'm sorry but you were basically absent throughout the birth. All you cared about was the camera. Views?! Your wife is giving birth to YOUR son. No hate, I think you guys are good parents. But I miss the old Ace Family, I kind of think fame/money got to them..","Jxes Speedbuilds","https://yt3.ggpht.com/ytc/AAUvwngVLwnXOELxloUWaEIYKVhsNmTjyXeMoXpUCZLj=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC1GXWA8d7M6y3w3Q8XraeRQ","UC1GXWA8d7M6y3w3Q8XraeRQ","0","0","2020-07-02T04:00:35Z","2020-07-02T04:00:35Z","UgyS3o49hgFOT96_5g94AaABAg",NA,"tJvCygyNH4I"
"So freaking happy for you guys!!!","Skye Onorato","https://yt3.ggpht.com/ytc/AAUvwngzuEhjPXVTDtMmPCkgueCq4EXO1lFVnPfujkP15A=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCqfsh85lzs3kdcYUz5TlDXw","UCqfsh85lzs3kdcYUz5TlDXw","0","0","2020-07-02T03:18:38Z","2020-07-02T03:18:38Z","Ugywfif9d76oLDvFByN4AaABAg",NA,"tJvCygyNH4I"
"If a baby boy name it Connor if it’s a baby girl name me if it’s my baby girl name at me","Macie Allen","https://yt3.ggpht.com/ytc/AAUvwnhJxhnpeKRPU31xy1stVNrQNJONZdWGK5iN=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCc3_QuwSKGIEHPmqgVeB0AA","UCc3_QuwSKGIEHPmqgVeB0AA","1","0","2020-07-02T02:43:14Z","2020-07-02T02:43:14Z","UgyAk71Kl9FnysFq-MJ4AaABAg",NA,"tJvCygyNH4I"
"Austin is a disgrace","Jessica Rodriguez","https://yt3.ggpht.com/ytc/AAUvwnhS_gm2tFEWKAy_8xvV-sGau9VKkAuBsmCuXEySutc=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCHFoxm4sNzODaYVkK_BQXeA","UCHFoxm4sNzODaYVkK_BQXeA","0","0","2020-07-02T02:36:58Z","2020-07-02T02:36:58Z","UgyrNE7K_t7IK2yCxEd4AaABAg",NA,"tJvCygyNH4I"
"Waoww","Yabzz_- ZGJ","https://yt3.ggpht.com/ytc/AAUvwnjU_x6CbE8WmDH9ltW8dLN2-LVo6fuSXVDXTA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCbXi1XBbDvu52IBOM1h9q5w","UCbXi1XBbDvu52IBOM1h9q5w","0","0","2020-07-02T02:22:13Z","2020-07-02T02:22:13Z","UgwKRh65AQNdPDaGtHp4AaABAg",NA,"tJvCygyNH4I"
"He was born in my birthday so we have the same birthday this is so coolll","Alina Ochoa","https://yt3.ggpht.com/ytc/AAUvwniSNcY5wCVTIz4Vf1AYZA_10HDViPpaSzUyuA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCNy9drkKJtw_gj1U--m47Eg","UCNy9drkKJtw_gj1U--m47Eg","0","0","2020-07-02T02:10:32Z","2020-07-02T02:10:32Z","Ugzb2j2sTXBdfU3slrx4AaABAg",NA,"tJvCygyNH4I"
"Another kid for views and after the kids birth they will start to make another baby 🤣🤣🤣","Angela Gutierrez","https://yt3.ggpht.com/ytc/AAUvwnj66_vr8Nsl1OvPkS54PsJl5xBjNqSQvJbiOZ3BEls=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCqvJaOjeVYF-uH1szL9BM9w","UCqvJaOjeVYF-uH1szL9BM9w","0","0","2020-07-02T01:56:42Z","2020-07-02T01:56:42Z","UgwuLVBAWUlaJU-htbN4AaABAg",NA,"tJvCygyNH4I"
"She enjoys being a house wife to a trifling man","lay lay","https://yt3.ggpht.com/ytc/AAUvwniL4HL3CcMnabQVuk0vVMrp-qolar21BUD8tCCVpg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCg5t7t9Pmmt2NQ1EfTCG3IQ","UCg5t7t9Pmmt2NQ1EfTCG3IQ","0","0","2020-07-02T01:46:20Z","2020-07-02T01:46:20Z","UgyH7RL0A3ACzko_swF4AaABAg",NA,"tJvCygyNH4I"
"Geez have these ppl ever heard of condoms!!??!","Veryone","https://yt3.ggpht.com/ytc/AAUvwnh6vr3EwjWcyMMRQx5z3_wF9xnUBvAacMd-wi7Thp4=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCCa9H5r9xJnomYk3Y-o5-0w","UCCa9H5r9xJnomYk3Y-o5-0w","1","1","2020-07-02T01:33:26Z","2020-07-02T01:33:26Z","UgyE4TQ7cypHFHZK0Ux4AaABAg",NA,"tJvCygyNH4I"
"Oh my goodness!! Catherine pushed that baby boy out like a boss and still looking stunning! Congratulation ACE family 💕","Jackie v","https://yt3.ggpht.com/ytc/AAUvwniduLIJ-93ZhfwSZiUkf2-2c3rdcXbhCAOJMATvfg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC74hAuRv1WzR8jwY3k37Lzw","UC74hAuRv1WzR8jwY3k37Lzw","0","0","2020-07-02T01:20:33Z","2020-07-02T01:20:33Z","Ugzi56EEPeOTSZh4kIR4AaABAg",NA,"tJvCygyNH4I"
"That was a fast pregnancy. Wow he's here already.","Glamorouslife Movie","https://yt3.ggpht.com/ytc/AAUvwnho80h8Qcx1sm_p3kJiBnKVHot3ZkT2Oq_bzQmDcQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCLmtNpfEWZKJ7DOXCQetLFw","UCLmtNpfEWZKJ7DOXCQetLFw","0","6","2020-07-02T01:13:39Z","2020-07-02T01:13:39Z","UgzBdaX_bEa8-U4FaBp4AaABAg",NA,"tJvCygyNH4I"
"Born on my birthday I’m so happy","Natalia Perez","https://yt3.ggpht.com/ytc/AAUvwnjvn68dIQXuWfAAx4oa2B_8NJsaVN9gzRzMRw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCgUGCAk_ndOKa0pnk3_xobg","UCgUGCAk_ndOKa0pnk3_xobg","0","0","2020-07-02T01:11:46Z","2020-07-02T01:11:46Z","Ugxcw3uoBdnQY_Sz41Z4AaABAg",NA,"tJvCygyNH4I"
"1st- My 1st cousin is born on the same day and his name is Steele! 2nd Catherine and I had the same due date, with baby boys, went into labor the same day! This is so crazy.","Chanel Isabella","https://yt3.ggpht.com/ytc/AAUvwnjgEy4TsHtGrEWzNKdSuopPv8x84QDRAYtZQp6tnw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC4LweiAB1YCapldyP6LLrLw","UC4LweiAB1YCapldyP6LLrLw","0","1","2020-07-02T01:09:23Z","2020-07-02T01:09:23Z","UgwAqgNta1lqVWmehI14AaABAg",NA,"tJvCygyNH4I"
"Do you guys realize that the day she figured out is Ava is birthday","Marlie Vulgamore","https://yt3.ggpht.com/ytc/AAUvwnjerTHtKY-NyY3qTlXqPafyc_GxPiqz-Ry5wPde=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCGYwcmIAWAf8P8iB_DDrwgw","UCGYwcmIAWAf8P8iB_DDrwgw","0","0","2020-07-02T01:01:10Z","2020-07-02T01:01:10Z","UgycAGQH2C2ewFojseJ4AaABAg",NA,"tJvCygyNH4I"
"Wow Austin llorando 🥺 eso si es bonito. Muchas felicidades a su familia. Dios si es grande 🙏","Daniela Camacho","https://yt3.ggpht.com/ytc/AAUvwnhCTBahCZATlh4mqWFevXYz4epGUYK3vfJRCA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCBKoLdG58Y9BBGkDuRay3Pw","UCBKoLdG58Y9BBGkDuRay3Pw","0","0","2020-07-02T00:55:20Z","2020-07-02T00:55:20Z","UgwVVfC9Rz2t1ndKBPV4AaABAg",NA,"tJvCygyNH4I"
"You guys are so so pretty I love you so much love from Nepal I watch your all vedio I can't wait to see your baby boy growing ❤❤❤❤❤","Kanchi Maya","https://yt3.ggpht.com/ytc/AAUvwniPHGBqqJ_9tC-xUthhrJZSleZbqMWhx1mKuBu0=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCJPsMcLhfd1c6oqMSSdoVnQ","UCJPsMcLhfd1c6oqMSSdoVnQ","0","0","2020-07-02T00:52:30Z","2020-07-02T00:52:30Z","UgxvOC0tkreqOXTjaBV4AaABAg",NA,"tJvCygyNH4I"
"Catherine is a beast!","Keyona Moore","https://yt3.ggpht.com/ytc/AAUvwnhrUMEDkpDnfsO8twHe-G09Z8OJVfxn-jk7NRmLFg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCd1ko4u3VbYHtPgArgj59NA","UCd1ko4u3VbYHtPgArgj59NA","0","0","2020-07-02T00:43:47Z","2020-07-02T00:43:47Z","Ugy1kuCuowQ-l1Q_iX94AaABAg",NA,"tJvCygyNH4I"
"Everyone that’s saying Austin is only focusing on making the vlog and not helping Catherine need to be quiet. They absolutely don’t have to vlog anything let alone the birth of their children. They do it because we are all a family. At the end of the day he still stayed right by Catherine the entire time she wasn’t left alone to do it alone. If you don’t like it keep it to yourself. We’re a part of the ACE family and they want to make content for us","labeba0027","https://yt3.ggpht.com/ytc/AAUvwnjnm1bt22JE-FeyRpcYX2o65xA_hXoee5pm=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCeqC2JDU-ChowwymrVd2rJg","UCeqC2JDU-ChowwymrVd2rJg","0","0","2020-07-02T00:04:46Z","2020-07-02T00:04:46Z","Ugz9zTFpGvtpGrEKK-Z4AaABAg",NA,"tJvCygyNH4I"
"Stop milking you’re newborn baby for views and stop filming someone delivering there baby and not even helping them.","Lucenda White","https://yt3.ggpht.com/ytc/AAUvwnjrFtMtWp9N2d4vCT5NhWvdMSX5Wd_Ux9iKrA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCvUxDQL298yRQPB_Y8B38yg","UCvUxDQL298yRQPB_Y8B38yg","0","0","2020-07-02T00:01:36Z","2020-07-02T00:01:36Z","Ugye1EgtW33izSNDbI94AaABAg",NA,"tJvCygyNH4I"
"Omg the baby boy is so cute is look like the mom we want more video about baby boy ❤️😻🙏","Rismeiri Bautista","https://yt3.ggpht.com/ytc/AAUvwniJMkwPuyTkHjxewEzz9lLa1umIBB8IZpDXJ95RPA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCm4-45AbF4z81SecB1StS7w","UCm4-45AbF4z81SecB1StS7w","0","0","2020-07-01T23:57:03Z","2020-07-01T23:57:03Z","Ugx1L39BwbCW_0LY5wh4AaABAg",NA,"tJvCygyNH4I"
"Such a beautiful journey ❤️","daniela Mendez","https://yt3.ggpht.com/ytc/AAUvwngrfqsqQAWgsAnZS82Bj6qttUEpa8LuuNIlTUcmYw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCenc0beVZKb-emBAnOw-Kag","UCenc0beVZKb-emBAnOw-Kag","0","0","2020-07-01T23:45:39Z","2020-07-01T23:45:39Z","Ugz86-7oT6keoGqW1nx4AaABAg",NA,"tJvCygyNH4I"
"Awww","Pedro Huerta","https://yt3.ggpht.com/ytc/AAUvwngIYeob_yZeepB0oAPRIyAOc5j8l_hyrlH78A=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCoyaby73LH1V5yKD9kKK1Yg","UCoyaby73LH1V5yKD9kKK1Yg","0","0","2020-07-01T23:24:41Z","2020-07-01T23:24:41Z","UgxOHFOPv0jHuyG1eE54AaABAg",NA,"tJvCygyNH4I"
"Congratulations ace family","Stephanie Ann","https://yt3.ggpht.com/ytc/AAUvwngRvUvfsDx_Oc-u9WsMGvzWHxAu4KbOlpy99A=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC4O1u8EtsWgO_3mI9Hi3BSQ","UC4O1u8EtsWgO_3mI9Hi3BSQ","0","0","2020-07-01T23:15:45Z","2020-07-01T23:15:45Z","Ugy0mbVn-niMPnSKt4B4AaABAg",NA,"tJvCygyNH4I"
"Congrats Catherine and also whoever likes will have good luck for the rest of their life I wouldn't risk it","Sandeep Bhullar","https://yt3.ggpht.com/ytc/AAUvwnjnauv62vSOXqX1Y0dQMevnMzhrjwtbefgp7NiMCAs=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC6dS3itbqc-k_AL43Sc9zoQ","UC6dS3itbqc-k_AL43Sc9zoQ","0","1","2020-07-01T23:05:32Z","2020-07-01T23:05:32Z","UgyE9JBCuylQyGDmdqN4AaABAg",NA,"tJvCygyNH4I"
"Austin move. I wanna see queen cathrine in action.","No","https://yt3.ggpht.com/ytc/AAUvwngNh2IOegbgOdbegTolu1-vQCHKPx8KkXR1Gevc=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCy0zz1e1OETmu3_uGDZBgwA","UCy0zz1e1OETmu3_uGDZBgwA","0","0","2020-07-01T22:45:03Z","2020-07-01T22:45:03Z","Ugzguye17C8PAJSdSxx4AaABAg",NA,"tJvCygyNH4I"
"I can’t believe more brats will come out of this spoiled karen’s whomb. DISGUSTING","KristianHristovich","https://yt3.ggpht.com/ytc/AAUvwnhq636erRsR1HuZyEFGymvQcaw3gFrzBfIgAHAT1A=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCrycjwf94lHv0PQshrbDcrw","UCrycjwf94lHv0PQshrbDcrw","2","1","2020-07-01T22:35:27Z","2020-07-01T22:35:27Z","Ugy6-2WavPmZxcVRsKl4AaABAg",NA,"tJvCygyNH4I"
"She can have as many kids as she wants just saying","Kyla Jayne","https://yt3.ggpht.com/ytc/AAUvwngPUREvrWTQ0kp4jHHy5SdwRW_k8_Q09JY-HFLK=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC2HIxV3JZ_-8C4uSv7doNHQ","UC2HIxV3JZ_-8C4uSv7doNHQ","0","0","2020-07-01T22:12:52Z","2020-07-01T22:12:52Z","UgwlyVk0pM-gnJv8qVx4AaABAg",NA,"tJvCygyNH4I"
"My dad delivered me, and he always talks about it to this day. 22 years later 🤗","Raizah","https://yt3.ggpht.com/ytc/AAUvwnisy5ZMK61PbRaqZ4bhlT4GZts2ZeOYmtnrojoa=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC6LSEBVCTVyNG1DqDmI3viw","UC6LSEBVCTVyNG1DqDmI3viw","1","4","2020-07-01T22:06:03Z","2020-07-01T22:06:03Z","Ugzoj91EysZpVmKn-Ol4AaABAg",NA,"tJvCygyNH4I"
"the fact that the psychic was right is mind blowing 😭","Alyssa Mauro","https://yt3.ggpht.com/ytc/AAUvwnhf7VDPWj-PaHsBR2Ssba-Ct5IdHaaU39Udk3qRxQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCXVeUrY5qTf62S6SN0A_P4Q","UCXVeUrY5qTf62S6SN0A_P4Q","0","0","2020-07-01T21:48:20Z","2020-07-01T21:48:20Z","Ugxt3aOck1hQxCtbMZN4AaABAg",NA,"tJvCygyNH4I"
"How do you look stunning while giving birth","leiyah I Dobney Ferguson","https://yt3.ggpht.com/ytc/AAUvwngAVTG_tX9m8v_0fzcXjZQsN4sgDbLNgRaYKEZSOA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UChalCNKe50ocv3hdePHrBOg","UChalCNKe50ocv3hdePHrBOg","1","0","2020-07-01T21:45:32Z","2020-07-01T21:45:32Z","UgyJUs59wuUgW38Pfud4AaABAg",NA,"tJvCygyNH4I"
"how about y’all watch the video before commenting you seem like idiots smh","Jillian Kuban","https://yt3.ggpht.com/ytc/AAUvwnh2sr1SkyoDyDZaHPIkW3jIedP6nwdDKqFMqg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCp8_iQRL91cEHFNgTDyGyAQ","UCp8_iQRL91cEHFNgTDyGyAQ","0","0","2020-07-01T21:37:31Z","2020-07-01T21:37:31Z","UgyedlQqfBtTFiWG9p54AaABAg",NA,"tJvCygyNH4I"
"Absolutely beautiful!! May God bless you always and forever Ace Family💙","Saidy Hernandez","https://yt3.ggpht.com/ytc/AAUvwnjFmpIadmgRTNGLe0A3Jn47xdpJNQbnBcDp1E-l=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC_7gpd3TxiDZh-beGfWqzjw","UC_7gpd3TxiDZh-beGfWqzjw","0","0","2020-07-01T21:23:06Z","2020-07-01T21:23:06Z","Ugw5BUDlmt9qMGLOhZ14AaABAg",NA,"tJvCygyNH4I"
"Congratulations!!!! I'm so happy for you! Such a beautiful baby boy! Literally crying with you!!! Birth is such a hard process but yet so rewarding and beautiful!! Babies are the best!!!!","Myleaka Webster","https://yt3.ggpht.com/ytc/AAUvwng-C1JNr3LrgGGcLOnSdyMx41B7YqnGM6sQDg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCr8Ip1Xg7NXWAlioVdCoe1w","UCr8Ip1Xg7NXWAlioVdCoe1w","0","1","2020-07-01T21:00:56Z","2020-07-01T21:00:56Z","UgwX26l33V9XinX2sLF4AaABAg",NA,"tJvCygyNH4I"
"I don’t understand how Austin could’ve turned down delivering his own baby when given that amazing opportunity... even the doctor was shocked, brought in tattoo comments & everything. Bizarre to me personally, but I’m not a parent or man/dad, so I possibly just lack understanding. But amazing job Catherine!!! You’re so strong, just incredible!!!","AlexandreaRose","https://yt3.ggpht.com/ytc/AAUvwng1tyU3I8RCcnqZBnQK75hqNKXvllrLGYcAo2Gx=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCTcTrVyXFmicO-xjg6bLgWw","UCTcTrVyXFmicO-xjg6bLgWw","0","4","2020-07-01T20:59:49Z","2020-07-01T20:59:49Z","Ugy74Kr2qY-501CcDyd4AaABAg",NA,"tJvCygyNH4I"
"I never thought giving birth was that easy","Khalid Mohhammed","https://yt3.ggpht.com/ytc/AAUvwniXprkAggO2jMuUCbBhIbUlx9OhOlvl6VvOeQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC_UQ_2r8N-kD5fzF-xm4egQ","UC_UQ_2r8N-kD5fzF-xm4egQ","0","1","2020-07-01T20:31:30Z","2020-07-01T20:31:30Z","UgzZeWDEeroOfucu9754AaABAg",NA,"tJvCygyNH4I"
"Cathrine could’ve had it all with Michael B Jordan but you go with this curly headed YouTuber?

and he cheated on you","Ahmad Kanu","https://yt3.ggpht.com/ytc/AAUvwni3i_q3L8RCYBLJk0TDbTup6quZvCz6cKVvJqilMQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCuQN3Ua3Pp0aGWfpILqqKOA","UCuQN3Ua3Pp0aGWfpILqqKOA","0","3","2020-07-01T20:20:15Z","2020-07-01T20:21:41Z","UgxytgBZHNAt3e7grQ54AaABAg",NA,"tJvCygyNH4I"
"Dnag Austin I would have delivered him since it’s the last baby y’all having 😂","Asia Branch","https://yt3.ggpht.com/ytc/AAUvwnixczOSvIosz1xlI0f_Y6sFux7IdWZ2WRlKee0x=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC1K9Gc1a-1uLExYffQrE1gw","UC1K9Gc1a-1uLExYffQrE1gw","4","1","2020-07-01T20:17:00Z","2020-07-01T20:17:00Z","Ugzw9UDh9qGA9gQDM2t4AaABAg",NA,"tJvCygyNH4I"
"With all do respect im here for Catherine, Austin your a waste of space.","Jackie Perez","https://yt3.ggpht.com/ytc/AAUvwnheF-yGcI07cIoLZCdP7LyiJC_DWj1Q2Z4dEw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCVPAbLQPAudk0EVNJfAzXkQ","UCVPAbLQPAudk0EVNJfAzXkQ","5","265","2020-07-01T20:08:44Z","2020-07-01T20:08:44Z","Ugxg2WWfnuCwwjnJ_IB4AaABAg",NA,"tJvCygyNH4I"
"I think the reason Austin always asks if it’s real or if she’s forreal is because they are you tubers and they know that it could be a prank lol.","Goddess Taay","https://yt3.ggpht.com/ytc/AAUvwngQnKyV92674rGjOeedHOS5MLHMQfpxoXzd73Mb=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCwitxXqwiWTL7KqWyXafNWg","UCwitxXqwiWTL7KqWyXafNWg","0","0","2020-07-01T20:05:14Z","2020-07-01T20:05:14Z","UgwKndLKFqlQ7pjR1oR4AaABAg",NA,"tJvCygyNH4I"
"Congratulations to the ACE family","iamnanbien","https://yt3.ggpht.com/ytc/AAUvwni4lQgf5AOYvAg32k9gMvdBOTxdYy3vZcDjuA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCy2FfJkNq7d-9BJhWijLGaQ","UCy2FfJkNq7d-9BJhWijLGaQ","0","0","2020-07-01T19:36:23Z","2020-07-01T19:36:23Z","UgwSsqcvps7TnGkgfxB4AaABAg",NA,"tJvCygyNH4I"
"Austin is A TERRIBLE husband. He’s busy focusing on the camera whilst Catherine is pushing. It’s absolutely disgusting.","emma crossing","https://yt3.ggpht.com/ytc/AAUvwniqgmT3aqcEF_hwHQinOFrXAU8rmak1QE5Vchct4A=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCssjPUnAWXifTYI0ugJhCHw","UCssjPUnAWXifTYI0ugJhCHw","4","15","2020-07-01T19:29:06Z","2020-07-01T19:29:06Z","UgyImqq02D48hR0jynl4AaABAg",NA,"tJvCygyNH4I"
"Boy👏🏻👏🏻🎉🎊","Veronica Rangel","https://yt3.ggpht.com/ytc/AAUvwniGeWr8zbTvQXgGD_gFeXqKUpEUo41C2P5wT_j1=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCNG21skusLtHWTMvgbVAHkg","UCNG21skusLtHWTMvgbVAHkg","0","1","2020-07-01T19:12:50Z","2020-07-01T19:12:50Z","UgwfUAmxsH9NrSgzz754AaABAg",NA,"tJvCygyNH4I"
"Guess that side kick is right 😉","Camry Wood","https://yt3.ggpht.com/ytc/AAUvwnj7MSUyH7bUbwoHdt86g2lk32V5JghZiL8rSFti0g=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCJb717ifES77ACCy49Qge1Q","UCJb717ifES77ACCy49Qge1Q","0","0","2020-07-01T19:06:07Z","2020-07-01T19:06:07Z","Ugzh0zNY9-1MlsaH90N4AaABAg",NA,"tJvCygyNH4I"
"Done","Uzoamaka Miriam Chukwu","https://yt3.ggpht.com/ytc/AAUvwnhElLIM50YY7UyxVzaCVk3bRUTo88wM0EyH9erM=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC0LEvTGkStA3FxLA9w8pAkw","UC0LEvTGkStA3FxLA9w8pAkw","0","0","2020-07-01T18:35:27Z","2020-07-01T18:35:27Z","UgxyXLHG38sXZIvRiGZ4AaABAg",NA,"tJvCygyNH4I"
"Is she not having pains 🙄🙄🙄 she looks so cool she is just stressed when pushing othertimes she looks so cool how is it possible 😅😅","Andra Chefs","https://yt3.ggpht.com/ytc/AAUvwnjxOtpLs9zPEhjPfF4frEloM30fZ6OtzV7Mx1g2=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCUva7MWSkReLYmX7yzPAwLg","UCUva7MWSkReLYmX7yzPAwLg","0","0","2020-07-01T18:27:03Z","2020-07-01T18:27:03Z","UgxknGq6XTPM_U170t94AaABAg",NA,"tJvCygyNH4I"
"Love y’all congrats ❤️💓💕💗","Lil Ress","https://yt3.ggpht.com/ytc/AAUvwngi5h1Wo-Rfzhda7FKmJ1QhIgE-VEKUxII5Rg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCD66kybewEdDfpx5s5BCOVA","UCD66kybewEdDfpx5s5BCOVA","0","0","2020-07-01T18:24:47Z","2020-07-01T18:24:47Z","UgwZ24ij2eRz59UzmcJ4AaABAg",NA,"tJvCygyNH4I"
"Done!","Melisa Nivelo","https://yt3.ggpht.com/ytc/AAUvwni4DxZgvDqNGtMe84RGcgMgVyiN6o_9ykJOG1F8=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UClVL1wYr3fpW9XNq2wfljIw","UClVL1wYr3fpW9XNq2wfljIw","0","0","2020-07-01T18:19:33Z","2020-07-01T18:19:33Z","UgxgO7TEXjnOFoKp9hJ4AaABAg",NA,"tJvCygyNH4I"
