"Comment","AuthorDisplayName","AuthorProfileImageUrl","AuthorChannelUrl","AuthorChannelID","ReplyCount","LikeCount","PublishedAt","UpdatedAt","CommentID","ParentID","VideoID"
"@Holly Myles I agree with that🤣","N. M.","https://yt3.ggpht.com/ytc/AAUvwnhMM2MKxYBy3s6cHaClVYOgW_1J9AUKbjpRvQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCyvDs6_KA6_KU-ycPxbvoHQ","UCyvDs6_KA6_KU-ycPxbvoHQ","0","0","2020-10-12T23:06:38Z","2020-10-12T23:06:38Z","UgxqVGCpBOZ8OHGKovF4AaABAg.9AYXQK0SaCP9EjECvCLzCr","UgxqVGCpBOZ8OHGKovF4AaABAg","-p0PA9Zt8zk"
"@Rosa Ma. Ortiz Hey Rosa! I'm 13 and I've been doing these for a while now. All I've got to say is don't overwork yourself. If you feel like you need to take a break, then take it. (I do that all the time🤣). The workouts really make you feel healthy and energized btw☺Hope you try them out💓💕","N. M.","https://yt3.ggpht.com/ytc/AAUvwnhMM2MKxYBy3s6cHaClVYOgW_1J9AUKbjpRvQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCyvDs6_KA6_KU-ycPxbvoHQ","UCyvDs6_KA6_KU-ycPxbvoHQ","0","0","2020-10-12T23:06:02Z","2020-10-12T23:06:02Z","UgxqVGCpBOZ8OHGKovF4AaABAg.9AYXQK0SaCP9EjE8bSI7NR","UgxqVGCpBOZ8OHGKovF4AaABAg","-p0PA9Zt8zk"
"rip to the both of us oml","chrisoftly","https://yt3.ggpht.com/ytc/AAUvwniLtc03vHpkw0oh75z0UTcKKcdUb0YyoZaa8b08Cw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC6sZU6BNdYV0qXXX__QGIjg","UC6sZU6BNdYV0qXXX__QGIjg","0","4","2020-09-05T07:00:13Z","2020-09-05T07:00:13Z","UgxqVGCpBOZ8OHGKovF4AaABAg.9AYXQK0SaCP9DDECMfGyuq","UgxqVGCpBOZ8OHGKovF4AaABAg","-p0PA9Zt8zk"
"Day 4! Good luck! Don’t give up!","Madison Mckeefer","https://yt3.ggpht.com/ytc/AAUvwnjkXyN3y0hp1Mml4a4whUR4_K0wrUZjg1qnkp3h6A=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC3cVMOh5J4sNt05u1d1kAVw","UC3cVMOh5J4sNt05u1d1kAVw","0","2","2020-08-22T04:02:35Z","2020-08-22T04:02:35Z","UgxqVGCpBOZ8OHGKovF4AaABAg.9AYXQK0SaCP9Cdrk4KTLEr","UgxqVGCpBOZ8OHGKovF4AaABAg","-p0PA9Zt8zk"
"Rosa Ma. Ortiz - I think it’s fine tbh, but if it’s too hard on you go slow, and go at your own pace, you can always do the low impact ones if they’re too hard for you! Listen to your body and don’t overwork yourself","Tooty ://","https://yt3.ggpht.com/ytc/AAUvwnjyE1FXmUDnQle8JzlGHyQctc1M0sO8F_WT10Ge=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCnuaQkbjveBGgiRPzr410IQ","UCnuaQkbjveBGgiRPzr410IQ","0","7","2020-08-08T17:12:02Z","2020-08-08T17:12:02Z","UgxqVGCpBOZ8OHGKovF4AaABAg.9AYXQK0SaCP9C6DxykcJIL","UgxqVGCpBOZ8OHGKovF4AaABAg","-p0PA9Zt8zk"
"Rosa Ma. Ortiz  I don’t think it’s too much, i’m 13 and i’m unfit so struggled a bit at the beginning but i got the hang of it, but try it out for a few days, do what your body tells you. If you can’t do it then try not doing all of the workouts for one day or just so low impact versions! 🙃","Holly Myles","https://yt3.ggpht.com/ytc/AAUvwnj6ms6YGzVcbpmB-Ym3tGViS8g5bKA-EG6gBID89F0=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCgE231bVeJs-P5FvJxRrlfQ","UCgE231bVeJs-P5FvJxRrlfQ","0","9","2020-08-08T06:17:01Z","2020-08-08T06:17:01Z","UgxqVGCpBOZ8OHGKovF4AaABAg.9AYXQK0SaCP9C53-UFloKl","UgxqVGCpBOZ8OHGKovF4AaABAg","-p0PA9Zt8zk"
"Do you recommend Chloe Ting for 13 year olds? I want to attempt the 2020 Summer Shred Challenge but I am afraid of it being too much for a 13 year old. I am not overweight. I just want to have a healthy lifestyle.","Rosa Ma. Ortiz","https://yt3.ggpht.com/ytc/AAUvwngJAM4mjh6RSOmhTS5zoj9TVGqgcFB7_ck9L9WhZw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCfUdjvKAyCTrEFdGMc8bFCA","UCfUdjvKAyCTrEFdGMc8bFCA","0","11","2020-08-08T03:27:35Z","2020-08-08T03:27:35Z","UgxqVGCpBOZ8OHGKovF4AaABAg.9AYXQK0SaCP9C4kbTPPVrK","UgxqVGCpBOZ8OHGKovF4AaABAg","-p0PA9Zt8zk"
"Holly Myles lol barely hanging on! I decided I was gonna take it slow and I’m only doing it every other day or every two days! And I’m slowly but surely seeing progress!","Tooty ://","https://yt3.ggpht.com/ytc/AAUvwnjyE1FXmUDnQle8JzlGHyQctc1M0sO8F_WT10Ge=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCnuaQkbjveBGgiRPzr410IQ","UCnuaQkbjveBGgiRPzr410IQ","0","30","2020-07-29T18:12:55Z","2020-07-29T18:12:55Z","UgxqVGCpBOZ8OHGKovF4AaABAg.9AYXQK0SaCP9Bh_z33BXZ5","UgxqVGCpBOZ8OHGKovF4AaABAg","-p0PA9Zt8zk"
"its been four weeks now right? howd it go?","Holly Myles","https://yt3.ggpht.com/ytc/AAUvwnj6ms6YGzVcbpmB-Ym3tGViS8g5bKA-EG6gBID89F0=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCgE231bVeJs-P5FvJxRrlfQ","UCgE231bVeJs-P5FvJxRrlfQ","0","13","2020-07-29T18:02:44Z","2020-07-29T18:02:44Z","UgxqVGCpBOZ8OHGKovF4AaABAg.9AYXQK0SaCP9BhZoTEJoKW","UgxqVGCpBOZ8OHGKovF4AaABAg","-p0PA9Zt8zk"
"me too😭😭😭","qt nayeli","https://yt3.ggpht.com/ytc/AAUvwngMtHYaYIWqirSkuuSeMjr62Xfu0xFGMElpey1Rqw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCwQOiBdygd8EU3Y7LTlZG3w","UCwQOiBdygd8EU3Y7LTlZG3w","0","7","2020-07-28T23:31:45Z","2020-07-28T23:31:45Z","UgxqVGCpBOZ8OHGKovF4AaABAg.9AYXQK0SaCP9Bf_fTrKarQ","UgxqVGCpBOZ8OHGKovF4AaABAg","-p0PA9Zt8zk"
"It gets easier I promise 😊😊 I recommend you start with the pre_release schedule","Maru HL","https://yt3.ggpht.com/ytc/AAUvwniFfHpQ3Dt5DQrrVtI0dL_R938FPj9QKiaF0cBU=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCH7-G5QKjeOvE0MRM_HVaxg","UCH7-G5QKjeOvE0MRM_HVaxg","0","36","2020-07-16T17:49:13Z","2020-07-16T17:49:13Z","UgxqVGCpBOZ8OHGKovF4AaABAg.9AYXQK0SaCP9BB3w6tLlny","UgxqVGCpBOZ8OHGKovF4AaABAg","-p0PA9Zt8zk"
"Wow so Inspirational thank u ♥♥","Simran Bhalla","https://yt3.ggpht.com/ytc/AAUvwnhSJ2S4YlxchtkiRbjPXQx_7kurkgoDcKtMt_XG=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCv2G1Sd4zoecFP2zjGM8E9g","UCv2G1Sd4zoecFP2zjGM8E9g","0","0","2020-10-22T07:18:26Z","2020-10-22T07:18:26Z","UgyXjPcL7ua4W9o4xiF4AaABAg.9AYHM6bLdbS9F6Hdr8dXbZ","UgyXjPcL7ua4W9o4xiF4AaABAg","-p0PA9Zt8zk"
"THANK YOUU!!!❤","Savitri S","https://yt3.ggpht.com/ytc/AAUvwnjKqKMg1hR2QSrug15V6f00OXKclvyOwnIv=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCsDcIcR7Ur2u_n-etomq0FQ","UCsDcIcR7Ur2u_n-etomq0FQ","0","0","2020-10-19T19:37:33Z","2020-10-19T19:37:33Z","UgyXjPcL7ua4W9o4xiF4AaABAg.9AYHM6bLdbS9F-sqfw2A5I","UgyXjPcL7ua4W9o4xiF4AaABAg","-p0PA9Zt8zk"
"Thanks man !!! Needed it","PeArL","https://yt3.ggpht.com/ytc/AAUvwnhVh7UN-4GZGRYbF8ktzrQ6uMx-GZKDllp56qBUNg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCnMnuGjau_X20A4BuEAg0Vw","UCnMnuGjau_X20A4BuEAg0Vw","0","0","2020-10-19T00:37:44Z","2020-10-19T00:37:44Z","UgyXjPcL7ua4W9o4xiF4AaABAg.9AYHM6bLdbS9EyqPRJ5kAv","UgyXjPcL7ua4W9o4xiF4AaABAg","-p0PA9Zt8zk"
"thank uuu 😫","Hey Anne","https://yt3.ggpht.com/ytc/AAUvwnjT16w9ELU7i7Bo63S9q_Zlwy0fld-iEJVSvxEeEA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCTwUxaHtly7gSJanMWCoK3Q","UCTwUxaHtly7gSJanMWCoK3Q","0","0","2020-10-15T05:59:53Z","2020-10-15T05:59:53Z","UgyXjPcL7ua4W9o4xiF4AaABAg.9AYHM6bLdbS9Ep75Te31R8","UgyXjPcL7ua4W9o4xiF4AaABAg","-p0PA9Zt8zk"
"thank you 🤍","shay 142","https://yt3.ggpht.com/ytc/AAUvwnjVAz_T6faDP0XGXcGXvtUT1RwwXHxyAcAWedi_=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCWfnl1G9eSwcsVyxL1gVZZA","UCWfnl1G9eSwcsVyxL1gVZZA","0","0","2020-10-11T18:01:31Z","2020-10-11T18:01:31Z","UgyXjPcL7ua4W9o4xiF4AaABAg.9AYHM6bLdbS9Eg6VM4koUN","UgyXjPcL7ua4W9o4xiF4AaABAg","-p0PA9Zt8zk"
"thank u so much <3","emilyyy leann","https://yt3.ggpht.com/ytc/AAUvwnia6D6rSY9UGAoduP00RUUll3tlKN-wqsiKAySQKQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UChwetLPBCsE4siYdX393kLw","UChwetLPBCsE4siYdX393kLw","0","0","2020-10-11T12:58:45Z","2020-10-11T12:58:45Z","UgyXjPcL7ua4W9o4xiF4AaABAg.9AYHM6bLdbS9EfZqpe3i_9","UgyXjPcL7ua4W9o4xiF4AaABAg","-p0PA9Zt8zk"
"Eliza B awww thanks ❤️","Marielle","https://yt3.ggpht.com/ytc/AAUvwniOZtybmYsY00IqPJNzlPwjwwPSa2TnbGy8kcDGYg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCpNqGRncft6R81uoX5Ug8xA","UCpNqGRncft6R81uoX5Ug8xA","0","1","2020-10-08T04:48:47Z","2020-10-08T04:48:47Z","UgyXjPcL7ua4W9o4xiF4AaABAg.9AYHM6bLdbS9EXyO_822md","UgyXjPcL7ua4W9o4xiF4AaABAg","-p0PA9Zt8zk"
"50 maybe or 100.","Re: Von","https://yt3.ggpht.com/ytc/AAUvwnjYK4hfsZ4E4zKUIC4U8Q4WQLshO6lT7lpFkKhGWl8=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCUI2NoIyZLTcUHQhPSnL_sQ","UCUI2NoIyZLTcUHQhPSnL_sQ","0","0","2020-06-30T16:07:51Z","2020-06-30T16:07:51Z","UgwsnEKtBs11T4pZJph4AaABAg.9AXgZAvz6-Z9AXgbewmuA1","UgwsnEKtBs11T4pZJph4AaABAg","-p0PA9Zt8zk"
"I throw up after completing day 1 🤢
But now I am on day 13 tomorrow is the last day 😏","Naveen Chahal","https://yt3.ggpht.com/ytc/AAUvwnjdodOLIylBas81VOIKLUW_vmgnfQPzyq_6BJiZ2A=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC65I2ONYmymn_CML7KPgOkw","UC65I2ONYmymn_CML7KPgOkw","0","0","2020-06-30T03:12:02Z","2020-06-30T03:12:02Z","Ugxvp7oWlfo0QDMZBqh4AaABAg.9AVXMz0hO6r9AWIpS3K5MQ","Ugxvp7oWlfo0QDMZBqh4AaABAg","-p0PA9Zt8zk"
"You don't have to hold stretches before workouts these are the best stretches before workouts","Naveen Chahal","https://yt3.ggpht.com/ytc/AAUvwnjdodOLIylBas81VOIKLUW_vmgnfQPzyq_6BJiZ2A=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC65I2ONYmymn_CML7KPgOkw","UC65I2ONYmymn_CML7KPgOkw","0","0","2020-06-30T03:13:28Z","2020-06-30T03:13:28Z","UgyIH5t6DUMUSAU02Nd4AaABAg.9AVWleqspqW9AWIzyf1D9I","UgyIH5t6DUMUSAU02Nd4AaABAg","-p0PA9Zt8zk"
"Too many 😂","rachel young","https://yt3.ggpht.com/ytc/AAUvwnibVMgb2Y0yHQoBGmCk9qTqO_HkRUe6G6S9SHQkow=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC2tFLOklRndjJ_0qE1ga1uQ","UC2tFLOklRndjJ_0qE1ga1uQ","0","0","2020-06-29T07:43:30Z","2020-06-29T07:43:30Z","UgyIT9Pn-ybkX-aQUKJ4AaABAg.9ASi0_QH4AN9AUD5rSbKRU","UgyIT9Pn-ybkX-aQUKJ4AaABAg","-p0PA9Zt8zk"
"Hey chloe ting pls pin up this tooo😘😘😘","malena","https://yt3.ggpht.com/ytc/AAUvwnjw7VyvqIURTDJIAQx-C86rdMT0XpxnMZLAryEvGCg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCk4m9Fsg-1UlxKT-b6iehXQ","UCk4m9Fsg-1UlxKT-b6iehXQ","0","1","2020-10-03T18:23:11Z","2020-10-03T18:24:44Z","Ugw1nWKgp6XLVyP4IBp4AaABAg.9ARitq06D_o9EMYc1oopxW","Ugw1nWKgp6XLVyP4IBp4AaABAg","-p0PA9Zt8zk"
"You just saved my time, thanks.","ROTTEN INSIDEZ","https://yt3.ggpht.com/ytc/AAUvwnhzi6FGsZ7aNpswImZ0xYQxNJ0db-Veup5mNqSb=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCR-Lw3K4pMWgmkCoSkEJvAA","UCR-Lw3K4pMWgmkCoSkEJvAA","0","0","2020-09-04T19:07:57Z","2020-09-04T19:07:57Z","Ugw1nWKgp6XLVyP4IBp4AaABAg.9ARitq06D_o9DBxgYBq-ki","Ugw1nWKgp6XLVyP4IBp4AaABAg","-p0PA9Zt8zk"
"How many calories can we burn by doing all of that?","Yam A Moto","https://yt3.ggpht.com/ytc/AAUvwnjwKirt4vX4sTilBx_h7R_UCXDzYTJ_Ud8pqfy9=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UChO4JdZY0wZ-E0Ueu0bJa3g","UChO4JdZY0wZ-E0Ueu0bJa3g","0","2","2020-08-31T08:05:41Z","2020-08-31T08:05:41Z","Ugw1nWKgp6XLVyP4IBp4AaABAg.9ARitq06D_o9D0TiR5Osqx","Ugw1nWKgp6XLVyP4IBp4AaABAg","-p0PA9Zt8zk"
"@p i n k t e a no you arent.","Clo","https://yt3.ggpht.com/ytc/AAUvwnjUHml_8nAKHNNtLLtd7RMmOuGbcHQncR45WnQ6kw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCsbZu7ZYBFvPREU-jcOfQKw","UCsbZu7ZYBFvPREU-jcOfQKw","0","3","2020-08-29T02:18:32Z","2020-08-29T02:18:32Z","Ugw1nWKgp6XLVyP4IBp4AaABAg.9ARitq06D_o9CvhP6QkG2P","Ugw1nWKgp6XLVyP4IBp4AaABAg","-p0PA9Zt8zk"
"teehee~ im the 100th reply to this comment :>","p i n k t e a","https://yt3.ggpht.com/ytc/AAUvwnhAPKyQh4DlQyF89oI2Ie2YfDt2Aqa3qgFia2UG=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC0QYGOm4qISs9GgbKjzMxyw","UC0QYGOm4qISs9GgbKjzMxyw","0","1","2020-08-08T02:11:15Z","2020-08-08T02:11:15Z","Ugw1nWKgp6XLVyP4IBp4AaABAg.9ARitq06D_o9C4bsKuY13r","Ugw1nWKgp6XLVyP4IBp4AaABAg","-p0PA9Zt8zk"
"Thanks ^^","Angelic Emman","https://yt3.ggpht.com/ytc/AAUvwni0UKiWk7lWKRFTbC0xbDUkOBvhD2DoQvuIpwbjQQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCRd38DjM7_HbKk3SKXTVzqQ","UCRd38DjM7_HbKk3SKXTVzqQ","0","1","2020-08-05T12:16:04Z","2020-08-05T12:16:04Z","Ugw1nWKgp6XLVyP4IBp4AaABAg.9ARitq06D_o9Byyh_E2fy3","Ugw1nWKgp6XLVyP4IBp4AaABAg","-p0PA9Zt8zk"
"me too god im in the same situation i feel you","白鳥","https://yt3.ggpht.com/ytc/AAUvwng4KhaN1mxmoit4pU0KGHMZMesZLwZqFXtTfYHpSQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCPPTUleZmFRRSIbksb3wkUQ","UCPPTUleZmFRRSIbksb3wkUQ","0","0","2020-10-13T19:28:18Z","2020-10-13T19:28:18Z","UgwhIAc4ni0dVlX_dEZ4AaABAg.9ARhmIhnpTH9ElQ0eh4K5d","UgwhIAc4ni0dVlX_dEZ4AaABAg","-p0PA9Zt8zk"
"sameee","Kim Yap","https://yt3.ggpht.com/ytc/AAUvwnjucwHE6WpZd7PtAYsbwr_Fxj2Oh1kXZ4vCihmPfw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCgNjBIDECH11qpca7EyvXwA","UCgNjBIDECH11qpca7EyvXwA","0","0","2020-09-08T05:39:17Z","2020-09-08T05:39:17Z","UgwhIAc4ni0dVlX_dEZ4AaABAg.9ARhmIhnpTH9DKoK8LLURh","UgwhIAc4ni0dVlX_dEZ4AaABAg","-p0PA9Zt8zk"
"It's okay, you'll get through it love 🧡","Niiyah ém","https://yt3.ggpht.com/ytc/AAUvwnijVjHjvfBwlFpP-fIf1lDjR-lIy5n_lPJdFUIMcQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCABXPwXEfspG5_ltY0jLtdA","UCABXPwXEfspG5_ltY0jLtdA","0","0","2020-09-04T18:05:37Z","2020-09-04T18:05:37Z","UgwhIAc4ni0dVlX_dEZ4AaABAg.9ARhmIhnpTH9DBqZ-EoBfp","UgwhIAc4ni0dVlX_dEZ4AaABAg","-p0PA9Zt8zk"
"Aww! Unrelated, but you watch Harry Potter tooo??? Good luck with the workouts girl","Vannessa Takang","https://yt3.ggpht.com/ytc/AAUvwnhRyzOd10tc6DpRaDrvRFExjAqVy1TtKk9I6NKs4w=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCIr0_vhF4xFE6PgaC0cjU5g","UCIr0_vhF4xFE6PgaC0cjU5g","0","1","2020-08-25T19:19:47Z","2020-08-25T19:19:47Z","UgwhIAc4ni0dVlX_dEZ4AaABAg.9ARhmIhnpTH9CnE5SJMypH","UgwhIAc4ni0dVlX_dEZ4AaABAg","-p0PA9Zt8zk"
"did you see any difference besides weight? muscels wieght more than fat","deliquate","https://yt3.ggpht.com/ytc/AAUvwni71m2FB3N4NTKkuTxBbwsT6-zCiPxaGHWQEzLo=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCqsK2z2HYymKuaJHA64Frew","UCqsK2z2HYymKuaJHA64Frew","0","0","2020-06-30T21:11:38Z","2020-06-30T21:11:38Z","UgykNk3c4YyxKypTDnt4AaABAg.9ARTK_ZK91B9AYENdfHDSo","UgykNk3c4YyxKypTDnt4AaABAg","-p0PA9Zt8zk"
"Did you eat healthy?","tinypotqtocake","https://yt3.ggpht.com/ytc/AAUvwng_wQWM0jPL1nhuKHOyX6e2IYRd3PbQPG1c-MKKLA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCW5byCwAjzDjXPHD-RvPxOg","UCW5byCwAjzDjXPHD-RvPxOg","0","0","2020-06-28T07:25:57Z","2020-06-28T07:25:57Z","UgykNk3c4YyxKypTDnt4AaABAg.9ARTK_ZK91B9ARbIUXAuzL","UgykNk3c4YyxKypTDnt4AaABAg","-p0PA9Zt8zk"
"WELL I USED TO DO THE SAME LMAO  
i used to wake upat around 6 then do it...until my sister from abroad came back home (bcz of the pandemic we think we should all stay together) AND NOW THAT BI– I MEAN MY SISTER WAKES UP SO EARLY AND WANDERS AROUND LIKE A LOST SOUL IN THE LIVING ROOM 
well i guess now i know where i got ""wake up early and be active"" from– i'm–","namjoon","https://yt3.ggpht.com/ytc/AAUvwnjMUAB9nsOaWY9MqDBeEphFIDKjh3QPsRsLEB5Llsw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCOY1QhNVueKH3LCS88TH10Q","UCOY1QhNVueKH3LCS88TH10Q","0","2","2020-09-30T02:33:49Z","2020-09-30T02:33:49Z","UgxpWL7a7egb2UlcWGF4AaABAg.9AOuvMSeZSK9ED7a4quw4u","UgxpWL7a7egb2UlcWGF4AaABAg","-p0PA9Zt8zk"
"@Clo lmao","Simply Smart","https://yt3.ggpht.com/ytc/AAUvwnh68gvIdTPqia3PYUXJOXUiXcGGUFIKdZd6JAGukg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC1df93vrmg2U8bV2w1XdKeA","UC1df93vrmg2U8bV2w1XdKeA","0","3","2020-08-29T13:57:31Z","2020-08-29T13:57:31Z","UgxpWL7a7egb2UlcWGF4AaABAg.9AOuvMSeZSK9CwxOcBmZtQ","UgxpWL7a7egb2UlcWGF4AaABAg","-p0PA9Zt8zk"
"My mom SLEEPS IN THE LIVING ROOM.","Clo","https://yt3.ggpht.com/ytc/AAUvwnjUHml_8nAKHNNtLLtd7RMmOuGbcHQncR45WnQ6kw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCsbZu7ZYBFvPREU-jcOfQKw","UCsbZu7ZYBFvPREU-jcOfQKw","0","6","2020-08-29T02:22:56Z","2020-08-29T02:22:56Z","UgxpWL7a7egb2UlcWGF4AaABAg.9AOuvMSeZSK9CvhuHeX636","UgxpWL7a7egb2UlcWGF4AaABAg","-p0PA9Zt8zk"
"@Simply Smart Thank you! Good luck to you too!","you ugly","https://yt3.ggpht.com/ytc/AAUvwnhhx6hb_Zis6z84HPHuhSxXCQxNx7RCc_JghSl2yQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCwsMLyQipw03_ki13zh6ojA","UCwsMLyQipw03_ki13zh6ojA","0","2","2020-08-05T17:33:57Z","2020-08-05T17:33:57Z","UgxpWL7a7egb2UlcWGF4AaABAg.9AOuvMSeZSK9BzY4r5PHAh","UgxpWL7a7egb2UlcWGF4AaABAg","-p0PA9Zt8zk"
"@you ugly You should do what you like to nobody should force you to workout or not and its good that your mom is supportive I hope You reach your goals!! Good luck Hunn!!","Simply Smart","https://yt3.ggpht.com/ytc/AAUvwnh68gvIdTPqia3PYUXJOXUiXcGGUFIKdZd6JAGukg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC1df93vrmg2U8bV2w1XdKeA","UC1df93vrmg2U8bV2w1XdKeA","0","1","2020-08-05T15:47:55Z","2020-08-05T15:47:55Z","UgxpWL7a7egb2UlcWGF4AaABAg.9AOuvMSeZSK9BzLx8TQUGH","UgxpWL7a7egb2UlcWGF4AaABAg","-p0PA9Zt8zk"
"@Simply Smart Well, my dad isn't. My mom though... She is okay with working out, she just doesn't want me to lose weight.... But, I wanna lose weight anyway, so...","you ugly","https://yt3.ggpht.com/ytc/AAUvwnhhx6hb_Zis6z84HPHuhSxXCQxNx7RCc_JghSl2yQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCwsMLyQipw03_ki13zh6ojA","UCwsMLyQipw03_ki13zh6ojA","0","4","2020-08-05T14:32:46Z","2020-08-05T14:32:46Z","UgxpWL7a7egb2UlcWGF4AaABAg.9AOuvMSeZSK9BzDLk3MLjM","UgxpWL7a7egb2UlcWGF4AaABAg","-p0PA9Zt8zk"
"@ana clara but are ur parents against u working out? or something? im confused lol","Simply Smart","https://yt3.ggpht.com/ytc/AAUvwnh68gvIdTPqia3PYUXJOXUiXcGGUFIKdZd6JAGukg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC1df93vrmg2U8bV2w1XdKeA","UC1df93vrmg2U8bV2w1XdKeA","0","2","2020-08-01T18:33:45Z","2020-08-01T18:33:45Z","UgxpWL7a7egb2UlcWGF4AaABAg.9AOuvMSeZSK9BpLkI_xva5","UgxpWL7a7egb2UlcWGF4AaABAg","-p0PA9Zt8zk"
"Ana Clara 1407 just lock her out of your room shes little she wont do anything lmao","donteatmyeggospls","https://yt3.ggpht.com/ytc/AAUvwnjlgvRUEbIDXn_0r5rDcnV-vd07-nRtimHtPnvEiA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCQAqBZ-HbhokfDGGTkEjlvw","UCQAqBZ-HbhokfDGGTkEjlvw","0","2","2020-07-19T03:59:10Z","2020-07-19T03:59:10Z","UgxpWL7a7egb2UlcWGF4AaABAg.9AOuvMSeZSK9BHJKJQ2hsP","UgxpWL7a7egb2UlcWGF4AaABAg","-p0PA9Zt8zk"
"@Addie H nah they always come in sometimes like what do u want for dinner? What are u doing?!","KawaiiUnicorn 007","https://yt3.ggpht.com/ytc/AAUvwngIEMDqkYBor49vZ9nw2yCop2Y0l0s77ZEHsz7MlA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCPZZ4zKBaV-Cw_fBscYY0XA","UCPZZ4zKBaV-Cw_fBscYY0XA","0","9","2020-07-09T11:18:50Z","2020-07-09T11:18:50Z","UgxpWL7a7egb2UlcWGF4AaABAg.9AOuvMSeZSK9AtLgjYmmSz","UgxpWL7a7egb2UlcWGF4AaABAg","-p0PA9Zt8zk"
"@Addie H i share my room with a 3yo sis, so....no","ana clara","https://yt3.ggpht.com/ytc/AAUvwnipKHwI84NlzYmSo2My_1Ko8YpcTQP-LABfO4l-qNU=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCj9pNjenTrN90n1dApexsYA","UCj9pNjenTrN90n1dApexsYA","0","8","2020-07-08T20:10:58Z","2020-07-08T20:10:58Z","UgxpWL7a7egb2UlcWGF4AaABAg.9AOuvMSeZSK9ArinOMC2hX","UgxpWL7a7egb2UlcWGF4AaABAg","-p0PA9Zt8zk"
"Or you could go in your room and close the door? 😂👍","Addie H","https://yt3.ggpht.com/ytc/AAUvwniV3PnVHWTTaUWtkScyK1OQwZZHlCtmlYsEGO0_=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC0eYtvVhge4poHkUYbwlU8w","UC0eYtvVhge4poHkUYbwlU8w","0","9","2020-07-02T12:18:41Z","2020-07-02T12:18:41Z","UgxpWL7a7egb2UlcWGF4AaABAg.9AOuvMSeZSK9AbQywL1C7p","UgxpWL7a7egb2UlcWGF4AaABAg","-p0PA9Zt8zk"
